shipment_issue,carrier,shipping_method,distance,package_type,location,customer_tier,weather_conditions,holiday_period,pop_density
0,Carrier_A,Expedited,1714.776833263148,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Expedited,1502.465964080007,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,636.4873345091713,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1115.8085421713026,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,1864.9536784122995,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,249.0834523276343,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,1881.791052745086,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,477.93558469830924,Large,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_B,Standard,1509.2042243856777,Medium,Rural,Basic,Snow,Holiday_Period_Yes,Low
0,Carrier_A,Standard,23.922409098208586,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,893.4098210951244,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Expedited,1049.280934223803,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1003.9500169244213,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1700.445419703201,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,1350.312846600823,Large,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_B,Standard,82.45933968040912,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,931.9800715143555,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Expedited,524.9303238924471,Medium,Urban,Basic,Snow,Holiday_Period_No,High
0,Carrier_A,Standard,386.7779393534926,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,1641.3161142122706,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,779.6345497182715,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,921.8543274253957,Large,Suburban,Premium,Rain,Holiday_Period_No,Medium
0,Carrier_B,Expedited,1565.905940183793,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1263.6763460500629,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,429.68498201930225,Large,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_A,Standard,1326.574928060608,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,1079.2034905497308,Medium,Rural,Basic,Snow,Holiday_Period_No,Low
1,Carrier_A,Standard,245.27914197557877,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Expedited,646.2838069877075,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1677.4548423150159,Medium,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_A,Expedited,508.73053308842543,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,760.4826162751868,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,205.7254663233895,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,539.3453800441382,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Expedited,558.4125988683157,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,,Medium,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_C,Expedited,1535.5767417245163,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,1123.170526288895,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1043.9762454045763,Medium,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_A,Standard,1445.1370397519167,Large,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_A,Standard,135.16811271051415,Large,Rural,Premium,Clear,Holiday_Period_Yes,Low
0,Carrier_A,Standard,1769.4345469437462,Large,Rural,Basic,Clear,Holiday_Period_Yes,Low
1,Carrier_A,Standard,130.58786019988418,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1520.4164421676765,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1196.8372679540935,Medium,Suburban,Basic,Clear,Holiday_Period_Yes,Medium
0,Carrier_A,Standard,63.86635018167171,Medium,Rural,Basic,Clear,Holiday_Period_Yes,Low
0,Carrier_A,Standard,1738.7439837178947,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1174.7645033628849,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1288.3316465969763,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Expedited,1076.37668867197,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,451.7896221524298,Medium,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_B,Expedited,1834.018807075147,Medium,Urban,Premium,Clear,Holiday_Period_No,High
1,Carrier_C,Standard,1712.2121280820393,Large,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_A,Expedited,860.1971177722527,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1558.9817678930983,Medium,Rural,Basic,Clear,Holiday_Period_Yes,Low
0,Carrier_B,Standard,516.8601288766022,Medium,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_A,Standard,633.4515837877146,Large,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_B,Standard,477.98770512926205,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,82.01532199056187,Medium,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1539.2348592486046,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_C,Standard,286.60180943158286,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1017.9906255541244,Medium,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,24.183730628956148,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
1,Carrier_B,Expedited,1834.5829366854239,Large,Urban,Premium,Rain,Holiday_Period_No,High
0,Carrier_C,Standard,1785.2260097522121,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1994.0646680517848,Medium,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_B,Expedited,1094.8828238769188,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,574.9350546249993,Large,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_A,Standard,,Large,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_A,Standard,1167.1570239097086,Large,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_A,Standard,,Medium,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_A,Standard,1616.1149878050508,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,296.5401316695908,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,664.8282340614028,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,80.17340602924227,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,306.2954806614145,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,478.6067833450223,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,1143.4298539231834,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,1665.418543499418,Large,Suburban,Basic,Clear,Holiday_Period_Yes,Medium
0,Carrier_A,Expedited,607.4034433535614,Large,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_B,Expedited,1869.7936989000711,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,931.5323607632496,Large,Urban,Basic,Snow,Holiday_Period_No,High
0,Carrier_A,Standard,595.0623844387401,Large,Urban,Premium,Clear,Holiday_Period_Yes,High
0,Carrier_A,Standard,964.878911312937,Large,Suburban,Basic,Clear,Holiday_Period_Yes,Medium
0,Carrier_A,Standard,521.1964901328402,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
1,Carrier_A,Standard,1603.7863387561713,Large,Suburban,Premium,Rain,Holiday_Period_No,Medium
0,Carrier_A,Standard,1010.0308439985672,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,718.58591436398,Large,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_B,Standard,1285.502406251579,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,961.3630898512331,Large,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_A,Standard,1203.522455550532,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,753.6449809634909,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_B,Expedited,1610.6171767056614,Medium,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_A,Expedited,842.9618432064894,Large,Urban,Basic,Snow,Holiday_Period_No,High
0,Carrier_B,Expedited,1005.7255071231367,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,1007.0934804685721,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,468.7878936410871,Large,Suburban,Basic,Clear,Holiday_Period_Yes,Medium
0,Carrier_C,Standard,275.0723310633702,Medium,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_A,Standard,140.8234008547123,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,1111.1908886350898,Large,Rural,Premium,Rain,Holiday_Period_No,Low
0,Carrier_A,Standard,1536.6381965347152,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,355.1903676727067,Large,Rural,Basic,Snow,Holiday_Period_Yes,Low
0,Carrier_A,Standard,582.5622921019333,Medium,Suburban,Basic,Clear,Holiday_Period_Yes,Medium
0,Carrier_A,Expedited,1173.7622438885364,Medium,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_A,Expedited,412.071788343843,Large,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,324.5280607870583,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,1967.957092356435,Large,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,830.881893161257,Large,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1765.095760370188,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,982.482244129495,Medium,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_A,Standard,1439.8817451819723,Medium,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1083.1422557917383,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,1124.1926634851939,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Expedited,841.6565931162107,Large,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_A,Expedited,680.7568346636971,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,1431.6731057490415,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,1155.1503491220335,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_C,Standard,1640.047563979157,Large,Rural,Basic,Rain,Holiday_Period_No,Low
1,Carrier_A,Standard,291.20831886674097,Large,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_B,Standard,327.18896353301955,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,960.442244676712,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Expedited,1298.9358054888967,Large,Urban,Basic,Snow,Holiday_Period_No,High
0,Carrier_C,Expedited,577.0886988314294,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,227.59696255387087,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1545.1039335679302,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,448.3941977163109,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_B,Expedited,435.16200902560695,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,26.87464484076066,Medium,Rural,Basic,Snow,Holiday_Period_Yes,Low
0,Carrier_A,Expedited,540.0958928048509,Large,Urban,Basic,Rain,Holiday_Period_Yes,High
0,Carrier_A,Standard,314.93162036612125,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1861.8440302558074,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,227.88451975292773,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,912.1446074454307,Large,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_B,Expedited,1803.569562811744,Large,Rural,Basic,Clear,Holiday_Period_No,Low
1,Carrier_A,Standard,1804.6062246990414,Medium,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,1736.30220527699,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,609.912075421382,Medium,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_C,Expedited,1282.8885124609653,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,814.9780417764861,Medium,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_A,Standard,1611.471203195184,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,571.3027398591747,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,759.5785139992917,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,975.1666761866121,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,34.34769553198962,Medium,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_A,Standard,1869.1967000781217,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_C,Standard,272.85321999214807,Large,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_B,Expedited,1778.882489282894,Large,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_B,Standard,1674.0105545472704,Large,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_C,Expedited,1890.141654455522,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,777.9203909816728,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,1513.4610722853386,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,1880.596652084571,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,945.2897110707104,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Expedited,1092.4961899007667,Medium,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1801.6350521101544,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,1256.4894266877734,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,200.64501803513565,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,11.37404421927808,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Expedited,1067.7368902947635,Medium,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_A,Standard,329.4012245855044,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,384.9066933112202,Large,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1511.8708675006962,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,857.5347596297783,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,883.4888227875069,Medium,Urban,Basic,Clear,Holiday_Period_Yes,High
0,Carrier_C,Standard,1034.1804420965404,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,1573.4984103930306,Medium,Suburban,Premium,Rain,Holiday_Period_No,Medium
0,Carrier_A,Standard,1289.0035559964176,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,259.91627656724984,Medium,Urban,Basic,Clear,Holiday_Period_Yes,High
0,Carrier_C,Standard,1389.7636130067533,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,130.6023886439412,Large,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_C,Standard,225.7651014902631,Large,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_C,Expedited,1943.838875120697,Large,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_A,Standard,1339.2590406771174,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,1476.738945143258,Medium,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_B,Standard,1165.3656550064918,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1717.4188680490386,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,845.8972198804709,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
1,Carrier_A,Standard,1002.1792873048198,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1758.949778021143,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,485.522141391513,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,678.642482790534,Medium,Rural,Premium,Snow,Holiday_Period_No,Low
0,Carrier_A,Expedited,1784.1703191086524,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1639.2630236965697,Medium,Suburban,Premium,Snow,Holiday_Period_No,Medium
0,Carrier_A,Standard,1717.6180105154276,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,1065.51216559299,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,1916.5004439666238,Large,Rural,Premium,Rain,Holiday_Period_No,Low
0,Carrier_B,Expedited,33.873391334724545,Medium,Urban,Premium,Rain,Holiday_Period_No,High
0,Carrier_A,Standard,1764.1280658879475,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1553.9625450049994,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,1564.2425565134,Large,Rural,Premium,Rain,Holiday_Period_No,Low
0,Carrier_A,Expedited,1137.2908718579386,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
1,Carrier_A,Standard,808.725558523467,Medium,Rural,Basic,Snow,Holiday_Period_No,Low
1,Carrier_C,Expedited,633.353025105983,Large,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_A,Expedited,95.34649714458345,Medium,Rural,Basic,Clear,Holiday_Period_Yes,Low
0,Carrier_C,Standard,1759.7668677734146,Medium,Suburban,Basic,Clear,Holiday_Period_Yes,Medium
0,Carrier_B,Standard,1801.862122608406,Medium,Urban,Premium,Rain,Holiday_Period_No,High
0,Carrier_B,Standard,1810.2746199196404,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,305.5232167536217,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,1975.4837538305983,Medium,Rural,Premium,Rain,Holiday_Period_No,Low
0,Carrier_A,Standard,1163.788986788832,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,1951.438538639847,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,741.4056534307542,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,359.9944156680948,Large,Suburban,Premium,Clear,Holiday_Period_No,Medium
1,Carrier_A,Standard,1341.4649163009153,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_C,Expedited,1502.9783707121114,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,293.49688505819637,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1209.6000915591405,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1315.1701840886365,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,170.7252007099035,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,307.1786295868602,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_C,Expedited,365.497561265303,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,1252.2969043814678,Large,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_C,Standard,1864.3203438296666,Medium,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_A,Expedited,1350.8171922047943,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Expedited,1521.9436880671437,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Expedited,1907.237812190061,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,565.2837794117783,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1959.0865787443224,Large,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_A,Expedited,986.180880751878,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_C,Standard,637.5413039718659,Large,Urban,Basic,Snow,Holiday_Period_No,High
0,Carrier_A,Standard,294.00182460893114,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_B,Expedited,1013.4361469977256,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,776.4690718926416,Medium,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_A,Standard,267.9636804400699,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,549.246645777823,Medium,Suburban,Basic,Rain,Holiday_Period_Yes,Medium
0,Carrier_C,Standard,902.1450986791424,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,1467.722257102169,Medium,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_A,Expedited,1234.5412722697702,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,481.39750577202864,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,735.2930291081443,Medium,Urban,Premium,Clear,Holiday_Period_No,High
